x0000,y0000,x0001,y0001
-0.017403904,0.8753662109,-0.017403904,0.5118408203
-0.0173998080,0.8759765625,-0.0173998080,0.5123291016
-0.017395712,0.8765869141,-0.017395712,0.5128173828
-0.0173916160,0.8763427734,-0.0173916160,0.5133056641
-0.01738752,0.8771972656,-0.01738752,0.5137939453
-0.017383424,0.8774414062,-0.017383424,0.5142822266
-0.017379328,0.8770751953,-0.017379328,0.5147705078
-0.017375232,0.8771972656,-0.017375232,0.5152587891
-0.0173711360,0.8780517578,-0.0173711360,0.5157470703
-0.01736704,0.8778076172,-0.01736704,0.5162353516
-0.017362944,0.8779296875,-0.017362944,0.5167236328
-0.017358848,0.8780517578,-0.017358848,0.5172119141
-0.017354752,0.8780517578,-0.017354752,0.5177001953
-0.0173506560,0.8781738281,-0.0173506560,0.5181884766
-0.01734656,0.8784179688,-0.01734656,0.5186767578
-0.0173424640,0.8793945312,-0.0173424640,0.5191650391
-0.017338368,0.8793945312,-0.017338368,0.5196533203
-0.017334272,0.8804931641,-0.017334272,0.5201416016
-0.0173301760,0.8797607422,-0.0173301760,0.5206298828
-0.01732608,0.8800048828,-0.01732608,0.5211181641
-0.0173219840,0.8800048828,-0.0173219840,0.5216064453
-0.017317888,0.8801269531,-0.017317888,0.5220947266
-0.017313792,0.8818359375,-0.017313792,0.5227050781
-0.017309696,0.8824462891,-0.017309696,0.5230712891
-0.0173056,0.8823242188,-0.0173056,0.5235595703
-0.0173015040,0.8820800781,-0.0173015040,0.5241699219
-0.017297408,0.8822021484,-0.017297408,0.5245361328
-0.017293312,0.8826904297,-0.017293312,0.5250244141
-0.017289216,0.8828125,-0.017289216,0.5256347656
-0.01728512,0.8817138672,-0.01728512,0.5261230469
-0.0172810240,0.8823242188,-0.0172810240,0.5264892578
-0.017276928,0.8822021484,-0.017276928,0.5270996094
-0.0172728320,0.8820800781,-0.0172728320,0.5275878906
-0.017268736,0.8820800781,-0.017268736,0.5279541016
-0.01726464,0.8825683594,-0.01726464,0.5285644531
-0.0172605440,0.8815917969,-0.0172605440,0.5290527344
-0.017256448,0.8813476562,-0.017256448,0.5294189453
-0.0172523520,0.8806152344,-0.0172523520,0.5300292969
-0.017248256,0.8807373047,-0.017248256,0.5305175781
-0.01724416,0.8829345703,-0.01724416,0.5310058594
-0.017240064,0.8818359375,-0.017240064,0.5314941406
-0.017235968,0.8815917969,-0.017235968,0.5319824219
-0.0172318720,0.8811035156,-0.0172318720,0.5324707031
-0.017227776,0.8814697266,-0.017227776,0.5329589844
-0.01722368,0.8811035156,-0.01722368,0.5334472656
-0.017219584,0.8804931641,-0.017219584,0.5339355469
-0.017215488,0.8801269531,-0.017215488,0.5344238281
-0.0172113920,0.8792724609,-0.0172113920,0.5349121094
-0.017207296,0.8793945312,-0.017207296,0.5354003906
-0.0172032000,0.8776855469,-0.0172032000,0.5358886719
-0.017199104,0.8764648438,-0.017199104,0.5363769531
-0.017195008,0.8768310547,-0.017195008,0.5368652344
-0.0171909120,0.8754882812,-0.0171909120,0.5373535156
-0.017186816,0.8748779297,-0.017186816,0.5378417969
-0.0171827200,0.8751220703,-0.0171827200,0.5383300781
-0.017178624,0.8736572266,-0.017178624,0.5388183594
-0.017174528,0.8741455078,-0.017174528,0.5393066406
-0.017170432,0.8729248047,-0.017170432,0.5397949219
-0.017166336,0.8719482422,-0.017166336,0.5402832031
-0.0171622400,0.8720703125,-0.0171622400,0.5407714844
-0.017158144,0.8712158203,-0.017158144,0.5413818359
-0.017154048,0.8725585938,-0.017154048,0.5417480469
-0.017149952,0.8723144531,-0.017149952,0.5422363281
-0.017145856,0.8719482422,-0.017145856,0.5428466797
-0.0171417600,0.8713378906,-0.0171417600,0.5432128906
-0.017137664,0.8708496094,-0.017137664,0.5437011719
-0.0171335680,0.8706054688,-0.0171335680,0.5443115234
-0.017129472,0.8685302734,-0.017129472,0.5447998047
-0.017125376,0.8688964844,-0.017125376,0.5451660156
-0.0171212800,0.8681640625,-0.0171212800,0.5457763672
-0.017117184,0.8669433594,-0.017117184,0.5462646484
-0.0171130880,0.8657226562,-0.0171130880,0.5466308594
-0.017108992,0.8637695312,-0.017108992,0.5472412109
-0.017104896,0.8623046875,-0.017104896,0.5477294922
-0.0171008,0.8588867188,-0.0171008,0.5482177734
-0.017096704,0.8576660156,-0.017096704,0.5487060547
-0.0170926080,0.8552246094,-0.0170926080,0.5491943359
-0.017088512,0.8543701172,-0.017088512,0.5496826172
-0.017084416,0.8538818359,-0.017084416,0.5501708984
-0.01708032,0.8513183594,-0.01708032,0.5506591797
-0.017076224,0.8508300781,-0.017076224,0.5511474609
-0.0170721280,0.8485107422,-0.0170721280,0.5516357422
-0.017068032,0.8483886719,-0.017068032,0.5521240234
-0.0170639360,0.84765625,-0.0170639360,0.5526123047
-0.01705984,0.8483886719,-0.01705984,0.5531005859
-0.017055744,0.8470458984,-0.017055744,0.5535888672
-0.0170516480,0.8464355469,-0.0170516480,0.5540771484
-0.017047552,0.8464355469,-0.017047552,0.5545654297
-0.0170434560,0.8459472656,-0.0170434560,0.5550537109
-0.01703936,0.845703125,-0.01703936,0.5555419922
-0.017035264,0.8453369141,-0.017035264,0.5560302734
-0.0170311680,0.8431396484,-0.0170311680,0.5565185547
-0.017027072,0.8432617188,-0.017027072,0.5570068359
-0.0170229760,0.8406982422,-0.0170229760,0.5574951172
-0.01701888,0.83984375,-0.01701888,0.5579833984
-0.017014784,0.8385009766,-0.017014784,0.5584716797
-0.017010688,0.8377685547,-0.017010688,0.5589599609
-0.017006592,0.8358154297,-0.017006592,0.5594482422
-0.0170024960,0.8334960938,-0.0170024960,0.5600585938
-0.0169984,0.8317871094,-0.0169984,0.5604248047
-0.0169943040,0.8291015625,-0.0169943040,0.5609130859
-0.016990208,0.8264160156,-0.016990208,0.5615234375
-0.016986112,0.8247070312,-0.016986112,0.5618896484
-0.0169820160,0.8227539062,-0.0169820160,0.5623779297
-0.01697792,0.8209228516,-0.01697792,0.5629882812
-0.0169738240,0.8204345703,-0.0169738240,0.5634765625
-0.016969728,0.8198242188,-0.016969728,0.5638427734
-0.016965632,0.8179931641,-0.016965632,0.564453125
-0.0169615360,0.8162841797,-0.0169615360,0.5649414062
-0.01695744,0.8159179688,-0.01695744,0.5653076172
-0.0169533440,0.8137207031,-0.0169533440,0.5659179688
-0.016949248,0.8132324219,-0.016949248,0.56640625
-0.016945152,0.8114013672,-0.016945152,0.5668945312
-0.016941056,0.8096923828,-0.016941056,0.5673828125
-0.01693696,0.80859375,-0.01693696,0.5678710938
-0.0169328640,0.8076171875,-0.0169328640,0.568359375
-0.016928768,0.8049316406,-0.016928768,0.5688476562
-0.016924672,0.8037109375,-0.016924672,0.5693359375
-0.016920576,0.8024902344,-0.016920576,0.5698242188
-0.01691648,0.8000488281,-0.01691648,0.5703125
-0.0169123840,0.7973632812,-0.0169123840,0.5708007812
-0.016908288,0.796875,-0.016908288,0.5712890625
-0.0169041920,0.7962646484,-0.0169041920,0.5717773438
-0.016900096,0.7939453125,-0.016900096,0.572265625
-0.016896,0.7911376953,-0.016896,0.5727539062
-0.0168919040,0.7893066406,-0.0168919040,0.5732421875
-0.016887808,0.7864990234,-0.016887808,0.5737304688
-0.0168837120,0.7838134766,-0.0168837120,0.57421875
-0.016879616,0.7805175781,-0.016879616,0.5747070312
-0.01687552,0.7788085938,-0.01687552,0.5751953125
-0.016871424,0.7762451172,-0.016871424,0.5756835938
-0.016867328,0.7734375,-0.016867328,0.576171875
-0.0168632320,0.7696533203,-0.0168632320,0.5766601562
-0.016859136,0.7677001953,-0.016859136,0.5771484375
-0.01685504,0.765625,-0.01685504,0.5776367188
-0.016850944,0.7633056641,-0.016850944,0.578125
-0.016846848,0.7593994141,-0.016846848,0.5787353516
-0.0168427520,0.7569580078,-0.0168427520,0.5791015625
-0.016838656,0.7551269531,-0.016838656,0.5795898438
-0.0168345600,0.7536621094,-0.0168345600,0.5802001953
-0.016830464,0.7523193359,-0.016830464,0.5805664062
-0.016826368,0.7507324219,-0.016826368,0.5810546875
-0.0168222720,0.7487792969,-0.0168222720,0.5816650391
-0.016818176,0.748046875,-0.016818176,0.5821533203
-0.0168140800,0.7456054688,-0.0168140800,0.5825195312
-0.016809984,0.7443847656,-0.016809984,0.5831298828
-0.016805888,0.7430419922,-0.016805888,0.5836181641
-0.016801792,0.7399902344,-0.016801792,0.583984375
-0.016797696,0.7384033203,-0.016797696,0.5845947266
-0.0167936000,0.7352294922,-0.0167936000,0.5850830078
-0.016789504,0.7331542969,-0.016789504,0.5855712891
-0.016785408,0.7296142578,-0.016785408,0.5860595703
-0.016781312,0.7272949219,-0.016781312,0.5865478516
-0.016777216,0.7243652344,-0.016777216,0.5870361328
-0.0167731200,0.7211914062,-0.0167731200,0.5875244141
-0.016769024,0.7177734375,-0.016769024,0.5880126953
-0.0167649280,0.7149658203,-0.0167649280,0.5885009766
-0.016760832,0.7114257812,-0.016760832,0.5889892578
-0.016756736,0.7084960938,-0.016756736,0.5894775391
-0.0167526400,0.7055664062,-0.0167526400,0.5899658203
-0.016748544,0.7045898438,-0.016748544,0.5904541016
-0.0167444480,0.7025146484,-0.0167444480,0.5909423828
-0.016740352,0.7003173828,-0.016740352,0.5914306641
-0.016736256,0.6993408203,-0.016736256,0.5919189453
-0.01673216,0.6960449219,-0.01673216,0.5924072266
-0.016728064,0.6956787109,-0.016728064,0.5928955078
-0.0167239680,0.6917724609,-0.0167239680,0.5933837891
-0.016719872,0.6901855469,-0.016719872,0.5938720703
-0.016715776,0.6877441406,-0.016715776,0.5943603516
-0.01671168,0.6846923828,-0.01671168,0.5948486328
-0.016707584,0.6838378906,-0.016707584,0.5953369141
-0.0167034880,0.6805419922,-0.0167034880,0.5958251953
-0.016699392,0.6789550781,-0.016699392,0.5963134766
-0.0166952960,0.6762695312,-0.0166952960,0.5968017578
-0.0166912,0.6729736328,-0.0166912,0.5974121094
-0.016687104,0.6713867188,-0.016687104,0.5977783203
-0.0166830080,0.6674804688,-0.0166830080,0.5982666016
-0.016678912,0.6645507812,-0.016678912,0.5988769531
-0.0166748160,0.6607666016,-0.0166748160,0.5992431641
-0.01667072,0.6569824219,-0.01667072,0.5997314453
-0.016666624,0.6512451172,-0.016666624,0.6003417969
-0.016662528,0.6495361328,-0.016662528,0.6008300781
-0.016658432,0.6463623047,-0.016658432,0.6011962891
-0.0166543360,0.6422119141,-0.0166543360,0.6018066406
-0.01665024,0.6398925781,-0.01665024,0.6022949219
-0.016646144,0.6376953125,-0.016646144,0.6026611328
-0.016642048,0.6369628906,-0.016642048,0.6032714844
-0.016637952,0.6324462891,-0.016637952,0.6037597656
-0.0166338560,0.6307373047,-0.0166338560,0.6042480469
-0.01662976,0.6281738281,-0.01662976,0.6047363281
-0.0166256640,0.6240234375,-0.0166256640,0.6052246094
-0.016621568,0.6221923828,-0.016621568,0.6057128906
-0.016617472,0.6195068359,-0.016617472,0.6062011719
-0.0166133760,0.6170654297,-0.0166133760,0.6066894531
-0.01660928,0.6142578125,-0.01660928,0.6071777344
-0.0166051840,0.6114501953,-0.0166051840,0.6076660156
-0.016601088,0.6075439453,-0.016601088,0.6081542969
-0.016596992,0.6044921875,-0.016596992,0.6086425781
-0.016592896,0.6009521484,-0.016592896,0.6091308594
-0.0165888,0.5966796875,-0.0165888,0.6096191406
-0.0165847040,0.591796875,-0.0165847040,0.6101074219
-0.016580608,0.5886230469,-0.016580608,0.6105957031
-0.016576512,0.5847167969,-0.016576512,0.6110839844
-0.016572416,0.5806884766,-0.016572416,0.6115722656
-0.01656832,0.5778808594,-0.01656832,0.6120605469
-0.0165642240,0.5737304688,-0.0165642240,0.6125488281
-0.016560128,0.5700683594,-0.016560128,0.6130371094
-0.0165560320,0.5686035156,-0.0165560320,0.6135253906
-0.016551936,0.5654296875,-0.016551936,0.6140136719
-0.01654784,0.5633544922,-0.01654784,0.6145019531
-0.0165437440,0.5599365234,-0.0165437440,0.6149902344
-0.016539648,0.55859375,-0.016539648,0.6154785156
-0.0165355520,0.5568847656,-0.0165355520,0.6160888672
-0.016531456,0.5543212891,-0.016531456,0.6164550781
-0.01652736,0.5521240234,-0.01652736,0.6169433594
-0.016523264,0.548828125,-0.016523264,0.6175537109
-0.016519168,0.544921875,-0.016519168,0.6179199219
-0.0165150720,0.5424804688,-0.0165150720,0.6184082031
-0.016510976,0.5402832031,-0.016510976,0.6190185547
-0.01650688,0.5367431641,-0.01650688,0.6195068359
-0.016502784,0.5340576172,-0.016502784,0.6198730469
-0.016498688,0.5307617188,-0.016498688,0.6204833984
-0.0164945920,0.5279541016,-0.0164945920,0.6209716797
-0.016490496,0.5239257812,-0.016490496,0.6213378906
-0.0164864000,0.5240478516,-0.0164864000,0.6219482422
-0.016482304,0.51953125,-0.016482304,0.6224365234
-0.016478208,0.517578125,-0.016478208,0.6229248047
-0.0164741120,0.5151367188,-0.0164741120,0.6234130859
-0.016470016,0.5112304688,-0.016470016,0.6239013672
-0.0164659200,0.5074462891,-0.0164659200,0.6243896484
-0.016461824,0.5051269531,-0.016461824,0.6248779297
-0.016457728,0.5013427734,-0.016457728,0.6253662109
-0.0164536320,0.4985351562,-0.0164536320,0.6258544922
-0.016449536,0.4949951172,-0.016449536,0.6263427734
-0.0164454400,0.4901123047,-0.0164454400,0.6268310547
-0.016441344,0.4881591797,-0.016441344,0.6273193359
-0.016437248,0.4826660156,-0.016437248,0.6278076172
-0.016433152,0.4798583984,-0.016433152,0.6282958984
-0.016429056,0.4774169922,-0.016429056,0.6287841797
-0.0164249600,0.4744873047,-0.0164249600,0.6292724609
-0.016420864,0.4716796875,-0.016420864,0.6297607422
-0.016416768,0.4697265625,-0.016416768,0.6302490234
-0.016412672,0.466796875,-0.016412672,0.6307373047
-0.016408576,0.4637451172,-0.016408576,0.6312255859
-0.0164044800,0.4611816406,-0.0164044800,0.6317138672
-0.016400384,0.4576416016,-0.016400384,0.6322021484
-0.0163962880,0.4552001953,-0.0163962880,0.6326904297
-0.016392192,0.4526367188,-0.016392192,0.6331787109
-0.016388096,0.4490966797,-0.016388096,0.6336669922
-0.0163840000,0.4455566406,-0.0163840000,0.6341552734
-0.016379904,0.4410400391,-0.016379904,0.634765625
-0.0163758080,0.4359130859,-0.0163758080,0.6351318359
-0.016371712,0.4296875,-0.016371712,0.6356201172
-0.016367616,0.4265136719,-0.016367616,0.6362304688
-0.01636352,0.4222412109,-0.01636352,0.6365966797
-0.016359424,0.4169921875,-0.016359424,0.6370849609
-0.0163553280,0.4111328125,-0.0163553280,0.6376953125
-0.016351232,0.4064941406,-0.016351232,0.6381835938
-0.016347136,0.4010009766,-0.016347136,0.6385498047
-0.01634304,0.3974609375,-0.01634304,0.6391601562
-0.016338944,0.3944091797,-0.016338944,0.6396484375
-0.0163348480,0.3885498047,-0.0163348480,0.6400146484
-0.016330752,0.384765625,-0.016330752,0.640625
-0.0163266560,0.3819580078,-0.0163266560,0.6411132812
-0.01632256,0.3790283203,-0.01632256,0.6416015625
-0.016318464,0.3745117188,-0.016318464,0.6420898438
-0.0163143680,0.3735351562,-0.0163143680,0.642578125
-0.016310272,0.3701171875,-0.016310272,0.6430664062
-0.0163061760,0.3676757812,-0.0163061760,0.6435546875
-0.01630208,0.3651123047,-0.01630208,0.6440429688
-0.016297984,0.36328125,-0.016297984,0.64453125
-0.016293888,0.3619384766,-0.016293888,0.6450195312
-0.016289792,0.3583984375,-0.016289792,0.6455078125
-0.0162856960,0.357421875,-0.0162856960,0.6459960938
-0.0162816,0.3530273438,-0.0162816,0.646484375
-0.016277504,0.3503417969,-0.016277504,0.6469726562
-0.016273408,0.3453369141,-0.016273408,0.6474609375
-0.016269312,0.3409423828,-0.016269312,0.6479492188
-0.0162652160,0.3355712891,-0.0162652160,0.6484375
-0.01626112,0.3305664062,-0.01626112,0.6489257812
-0.0162570240,0.3254394531,-0.0162570240,0.6494140625
-0.016252928,0.3211669922,-0.016252928,0.6500244141
-0.016248832,0.3155517578,-0.016248832,0.650390625
-0.0162447360,0.3117675781,-0.0162447360,0.6508789062
-0.01624064,0.3076171875,-0.01624064,0.6513671875
-0.0162365440,0.3048095703,-0.0162365440,0.6518554688
-0.016232448,0.3023681641,-0.016232448,0.65234375
-0.016228352,0.2979736328,-0.016228352,0.6528320312
-0.016224256,0.2955322266,-0.016224256,0.6533203125
-0.01622016,0.29296875,-0.01622016,0.6538085938
-0.0162160640,0.2904052734,-0.0162160640,0.654296875
-0.016211968,0.287109375,-0.016211968,0.6547851562
-0.016207872,0.2844238281,-0.016207872,0.6552734375
-0.016203776,0.2828369141,-0.016203776,0.6557617188
-0.01619968,0.2797851562,-0.01619968,0.65625
-0.0161955840,0.2775878906,-0.0161955840,0.6568603516
-0.016191488,0.2750244141,-0.016191488,0.6572265625
-0.0161873920,0.2692871094,-0.0161873920,0.6577148438
-0.016183296,0.2648925781,-0.016183296,0.6583251953
-0.0161792,0.26171875,-0.0161792,0.6586914062
-0.0161751040,0.255859375,-0.0161751040,0.6591796875
-0.016171008,0.2530517578,-0.016171008,0.6597900391
-0.0161669120,0.2506103516,-0.0161669120,0.6602783203
-0.016162816,0.2468261719,-0.016162816,0.6606445312
-0.01615872,0.2429199219,-0.01615872,0.6612548828
-0.016154624,0.2379150391,-0.016154624,0.6617431641
-0.016150528,0.2340087891,-0.016150528,0.662109375
-0.0161464320,0.2308349609,-0.0161464320,0.6627197266
-0.016142336,0.2271728516,-0.016142336,0.6632080078
-0.01613824,0.2229003906,-0.01613824,0.6636962891
-0.016134144,0.2197265625,-0.016134144,0.6641845703
-0.016130048,0.2153320312,-0.016130048,0.6646728516
-0.0161259520,0.2110595703,-0.0161259520,0.6651611328
-0.016121856,0.2049560547,-0.016121856,0.6656494141
-0.0161177600,0.2017822266,-0.0161177600,0.6661376953
-0.016113664,0.1982421875,-0.016113664,0.6666259766
-0.016109568,0.1932373047,-0.016109568,0.6671142578
-0.0161054720,0.1898193359,-0.0161054720,0.6676025391
-0.016101376,0.1857910156,-0.016101376,0.6680908203
-0.0160972800,0.1832275391,-0.0160972800,0.6685791016
-0.016093184,0.1811523438,-0.016093184,0.6690673828
-0.016089088,0.1784667969,-0.016089088,0.6695556641
-0.016084992,0.1745605469,-0.016084992,0.6700439453
-0.016080896,0.169921875,-0.016080896,0.6705322266
-0.0160768000,0.1672363281,-0.0160768000,0.6710205078
-0.016072704,0.1623535156,-0.016072704,0.6715087891
-0.016068608,0.1586914062,-0.016068608,0.6719970703
-0.016064512,0.1547851562,-0.016064512,0.6724853516
-0.016060416,0.1518554688,-0.016060416,0.6729736328
-0.0160563200,0.1484375,-0.0160563200,0.6734619141
-0.016052224,0.1444091797,-0.016052224,0.6740722656
-0.0160481280,0.1422119141,-0.0160481280,0.6744384766
-0.016044032,0.1411132812,-0.016044032,0.6749267578
-0.016039936,0.1358642578,-0.016039936,0.6755371094
-0.0160358400,0.1313476562,-0.0160358400,0.6759033203
-0.016031744,0.1278076172,-0.016031744,0.6763916016
-0.0160276480,0.1229248047,-0.0160276480,0.6770019531
-0.016023552,0.1184082031,-0.016023552,0.6773681641
-0.016019456,0.1135253906,-0.016019456,0.6778564453
-0.01601536,0.1097412109,-0.01601536,0.6784667969
-0.016011264,0.1042480469,-0.016011264,0.6789550781
-0.0160071680,0.1004638672,-0.0160071680,0.6793212891
-0.016003072,0.0974121094,-0.016003072,0.6799316406
-0.015998976,0.0914306641,-0.015998976,0.6804199219
-0.01599488,0.0864257812,-0.01599488,0.6807861328
-0.015990784,0.0830078125,-0.015990784,0.6813964844
-0.0159866880,0.0783691406,-0.0159866880,0.6818847656
-0.015982592,0.0772705078,-0.015982592,0.6823730469
-0.0159784960,0.0739746094,-0.0159784960,0.6828613281
-0.0159744,0.0726318359,-0.0159744,0.6833496094
-0.015970304,0.0694580078,-0.015970304,0.6838378906
-0.0159662080,0.0673828125,-0.0159662080,0.6843261719
-0.015962112,0.0640869141,-0.015962112,0.6848144531
-0.0159580160,0.0600585938,-0.0159580160,0.6853027344
-0.01595392,0.0556640625,-0.01595392,0.6857910156
-0.015949824,0.0537109375,-0.015949824,0.6862792969
-0.015945728,0.048828125,-0.015945728,0.6867675781
-0.015941632,0.0474853516,-0.015941632,0.6872558594
-0.0159375360,0.0415039062,-0.0159375360,0.6877441406
-0.01593344,0.0377197266,-0.01593344,0.6882324219
-0.015929344,0.0319824219,-0.015929344,0.6887207031
-0.015925248,0.0263671875,-0.015925248,0.6892089844
-0.015921152,0.0223388672,-0.015921152,0.6896972656
-0.0159170560,0.0203857422,-0.0159170560,0.6901855469
-0.01591296,0.0162353516,-0.01591296,0.6906738281
-0.015908864,0.0113525391,-0.015908864,0.6911621094
-0.015904768,0.0073242188,-0.015904768,0.6916503906
-0.015900672,0.0030517578,-0.015900672,0.6921386719
-0.0158965760,-0.0004882812,-0.0158965760,0.6927490234
-0.01589248,-0.0037841797,-0.01589248,0.6931152344
-0.0158883840,-0.0078125,-0.0158883840,0.6936035156
-0.015884288,-0.0128173828,-0.015884288,0.6942138672
-0.015880192,-0.0150146484,-0.015880192,0.6945800781
-0.015876096,-0.0186767578,-0.015876096,0.6950683594
-0.015872,-0.0228271484,-0.015872,0.6956787109
-0.0158679040,-0.0279541016,-0.0158679040,0.6960449219
-0.015863808,-0.0352783203,-0.015863808,0.6965332031
-0.015859712,-0.0421142578,-0.015859712,0.6971435547
-0.015855616,-0.0509033203,-0.015855616,0.6976318359
-0.01585152,-0.060546875,-0.01585152,0.6979980469
-0.0158474240,-0.0690917969,-0.0158474240,0.6986083984
-0.015843328,-0.0771484375,-0.015843328,0.6990966797
-0.015839232,-0.0858154297,-0.015839232,0.6994628906
-0.015835136,-0.0936279297,-0.015835136,0.7000732422
-0.01583104,-0.1048583984,-0.01583104,0.7005615234
-0.0158269440,-0.1154785156,-0.0158269440,0.7010498047
-0.015822848,-0.1240234375,-0.015822848,0.7015380859
-0.0158187520,-0.130859375,-0.0158187520,0.7020263672
-0.015814656,-0.1358642578,-0.015814656,0.7025146484
-0.01581056,-0.1407470703,-0.01581056,0.7030029297
-0.0158064640,-0.1447753906,-0.0158064640,0.7034912109
-0.015802368,-0.1463623047,-0.015802368,0.7039794922
-0.0157982720,-0.1475830078,-0.0157982720,0.7044677734
-0.015794176,-0.1466064453,-0.015794176,0.7049560547
-0.01579008,-0.1451416016,-0.01579008,0.7054443359
-0.015785984,-0.1431884766,-0.015785984,0.7059326172
-0.015781888,-0.1409912109,-0.015781888,0.7064208984
-0.0157777920,-0.1389160156,-0.0157777920,0.7069091797
-0.015773696,-0.1390380859,-0.015773696,0.7073974609
-0.0157696,-0.1414794922,-0.0157696,0.7078857422
-0.015765504,-0.1434326172,-0.015765504,0.7083740234
-0.015761408,-0.1458740234,-0.015761408,0.7088623047
-0.0157573120,-0.1494140625,-0.0157573120,0.7093505859
-0.015753216,-0.1555175781,-0.015753216,0.7098388672
-0.0157491200,-0.1622314453,-0.0157491200,0.7103271484
-0.015745024,-0.1683349609,-0.015745024,0.7108154297
-0.015740928,-0.1760253906,-0.015740928,0.7114257812
-0.0157368320,-0.1818847656,-0.0157368320,0.7117919922
-0.015732736,-0.1917724609,-0.015732736,0.7122802734
-0.0157286400,-0.1993408203,-0.0157286400,0.712890625
-0.015724544,-0.2066650391,-0.015724544,0.7132568359
-0.015720448,-0.2139892578,-0.015720448,0.7137451172
-0.015716352,-0.21875,-0.015716352,0.7143554688
-0.015712256,-0.2236328125,-0.015712256,0.71484375
-0.0157081600,-0.2290039062,-0.0157081600,0.7152099609
-0.015704064,-0.2335205078,-0.015704064,0.7158203125
-0.015699968,-0.2375488281,-0.015699968,0.7163085938
-0.015695872,-0.2404785156,-0.015695872,0.7166748047
-0.015691776,-0.2397460938,-0.015691776,0.7172851562
-0.0156876800,-0.2396240234,-0.0156876800,0.7177734375
-0.015683584,-0.2379150391,-0.015683584,0.7181396484
-0.0156794880,-0.2381591797,-0.0156794880,0.71875
-0.015675392,-0.2355957031,-0.015675392,0.7192382812
-0.015671296,-0.2369384766,-0.015671296,0.7197265625
-0.0156672000,-0.2384033203,-0.0156672000,0.7202148438
-0.015663104,-0.2395019531,-0.015663104,0.720703125
-0.0156590080,-0.2416992188,-0.0156590080,0.7211914062
-0.015654912,-0.2463378906,-0.015654912,0.7216796875
-0.015650816,-0.2508544922,-0.015650816,0.7221679688
-0.01564672,-0.2557373047,-0.01564672,0.72265625
-0.015642624,-0.2618408203,-0.015642624,0.7231445312
-0.0156385280,-0.2680664062,-0.0156385280,0.7236328125
-0.015634432,-0.2755126953,-0.015634432,0.7241210938
-0.015630336,-0.2833251953,-0.015630336,0.724609375
-0.01562624,-0.2900390625,-0.01562624,0.7250976562
-0.0156221440,-0.2982177734,-0.0156221440,0.7255859375
-0.0156180480,-0.3048095703,-0.0156180480,0.7260742188
-0.015613952,-0.3107910156,-0.015613952,0.7266845703
-0.0156098560,-0.3173828125,-0.0156098560,0.7270507812
-0.01560576,-0.3243408203,-0.01560576,0.7275390625
-0.0156016640,-0.3310546875,-0.0156016640,0.7281494141
-0.0155975680,-0.3376464844,-0.0155975680,0.728515625
-0.015593472,-0.3408203125,-0.015593472,0.7290039062
-0.0155893760,-0.3427734375,-0.0155893760,0.7296142578
-0.01558528,-0.3446044922,-0.01558528,0.7301025391
-0.0155811840,-0.345703125,-0.0155811840,0.73046875
-0.015577088,-0.3453369141,-0.015577088,0.7310791016
-0.015572992,-0.3433837891,-0.015572992,0.7315673828
-0.0155688960,-0.3411865234,-0.0155688960,0.7319335938
-0.0155648,-0.3420410156,-0.0155648,0.7325439453
-0.0155607040,-0.3433837891,-0.0155607040,0.7330322266
-0.015556608,-0.345703125,-0.015556608,0.7335205078
-0.0155525120,-0.34765625,-0.0155525120,0.7340087891
-0.0155484160,-0.3516845703,-0.0155484160,0.7344970703
-0.01554432,-0.3557128906,-0.01554432,0.7349853516
-0.0155402240,-0.3610839844,-0.0155402240,0.7354736328
-0.015536128,-0.3658447266,-0.015536128,0.7359619141
-0.0155320320,-0.3723144531,-0.0155320320,0.7364501953
-0.0155279360,-0.3792724609,-0.0155279360,0.7369384766
-0.01552384,-0.3841552734,-0.01552384,0.7374267578
-0.0155197440,-0.3901367188,-0.0155197440,0.7379150391
-0.015515648,-0.3970947266,-0.015515648,0.7384033203
-0.0155115520,-0.4033203125,-0.0155115520,0.7388916016
-0.015507456,-0.4100341797,-0.015507456,0.7393798828
-0.01550336,-0.4158935547,-0.01550336,0.7398681641
-0.0154992640,-0.4201660156,-0.0154992640,0.7403564453
-0.015495168,-0.42578125,-0.015495168,0.7408447266
-0.0154910720,-0.4299316406,-0.0154910720,0.7413330078
-0.015486976,-0.4317626953,-0.015486976,0.7418212891
-0.0154828800,-0.4334716797,-0.0154828800,0.7423095703
-0.0154787840,-0.4350585938,-0.0154787840,0.7427978516
-0.015474688,-0.4360351562,-0.015474688,0.7432861328
-0.0154705920,-0.4375,-0.0154705920,0.7437744141
-0.015466496,-0.4382324219,-0.015466496,0.7442626953
-0.0154624000,-0.4396972656,-0.0154624000,0.7447509766
-0.0154583040,-0.44140625,-0.0154583040,0.7453613281
-0.015454208,-0.4425048828,-0.015454208,0.7457275391
-0.0154501120,-0.4439697266,-0.0154501120,0.7462158203
-0.015446016,-0.4464111328,-0.015446016,0.7468261719
-0.0154419200,-0.4498291016,-0.0154419200,0.7471923828
-0.015437824,-0.4544677734,-0.015437824,0.7476806641
-0.015433728,-0.458984375,-0.015433728,0.7482910156
-0.0154296320,-0.4655761719,-0.0154296320,0.7487792969
-0.015425536,-0.4715576172,-0.015425536,0.7491455078
-0.0154214400,-0.4779052734,-0.0154214400,0.7497558594
-0.015417344,-0.4832763672,-0.015417344,0.7502441406
