x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003
30040.7409667969,-88.7168823377,30040.7409667969,nan,30040.7409667969,nan,30040.7409667969,-210.7249954278
30279.1595458984,-88.7877959587,30279.1595458984,nan,30279.1595458984,nan,30279.1595458984,-211.359413096
30517.578125,-88.8556590341,30517.578125,nan,30517.578125,nan,30517.578125,-211.9583822609
30755.9967041016,-88.9204778648,30755.9967041016,nan,30755.9967041016,nan,30755.9967041016,-212.5176895371
30994.4152832031,-88.9823068788,30994.4152832031,nan,30994.4152832031,nan,30994.4152832031,-213.0337768856
31232.8338623047,-89.0412448003,31232.8338623047,nan,31232.8338623047,nan,31232.8338623047,-213.5038672414
31471.2524414062,-89.0974298606,31471.2524414062,nan,31471.2524414062,nan,31471.2524414062,-213.9260464090
31709.6710205078,-89.1510342404,31709.6710205078,nan,31709.6710205078,nan,31709.6710205078,-214.2992932027
31948.0895996094,-89.2022579538,31948.0895996094,nan,31948.0895996094,nan,31948.0895996094,-214.6234565994
32186.5081787109,-89.2513223885,32186.5081787109,nan,32186.5081787109,nan,32186.5081787109,-214.8991857651
32424.9267578125,-89.2984637123,32424.9267578125,nan,32424.9267578125,nan,32424.9267578125,-215.1278246719
32663.3453369141,-89.3439263403,32663.3453369141,nan,32663.3453369141,nan,32663.3453369141,-215.3112864781
32901.7639160156,-89.3879566322,32901.7639160156,nan,32901.7639160156,nan,32901.7639160156,-215.4519234106
33140.1824951172,-89.4307969644,33140.1824951172,nan,33140.1824951172,nan,33140.1824951172,-215.5524058193
33378.6010742187,-89.4726802860,33378.6010742187,nan,33378.6010742187,nan,33378.6010742187,-215.6156201878
33617.0196533203,-89.5138252432,33617.0196533203,nan,33617.0196533203,nan,33617.0196533203,-215.6445912288
33855.4382324219,-89.5544319220,33855.4382324219,nan,33855.4382324219,nan,33855.4382324219,-215.6424287502
34093.8568115234,-89.5946782417,34093.8568115234,nan,34093.8568115234,nan,34093.8568115234,-215.6122964452
