x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003
5245.2087402344,-44.4268367686,5245.2087402344,nan,5245.2087402344,nan,5245.2087402344,-162.6816451247
5483.6273193359,-44.7282725248,5483.6273193359,nan,5483.6273193359,nan,5483.6273193359,-162.8912023429
5722.0458984375,-45.0431035207,5722.0458984375,nan,5722.0458984375,nan,5722.0458984375,-163.1401349653
5960.4644775391,-45.3713291574,5960.4644775391,nan,5960.4644775391,nan,5960.4644775391,-163.4265233032
6198.8830566406,-45.7129487251,6198.8830566406,nan,6198.8830566406,nan,6198.8830566406,-163.7485614745
6437.3016357422,-46.0679613873,6437.3016357422,nan,6437.3016357422,nan,6437.3016357422,-164.1045334026
6675.7202148437,-46.436366163,6675.7202148437,nan,6675.7202148437,nan,6675.7202148437,-164.4927939123
6914.1387939453,-46.8181619054,6914.1387939453,nan,6914.1387939453,nan,6914.1387939453,-164.9117541646
7152.5573730469,-47.2133472781,7152.5573730469,nan,7152.5573730469,nan,7152.5573730469,-165.3598708990
7390.9759521484,-47.6219207259,7390.9759521484,nan,7390.9759521484,nan,7390.9759521484,-165.8356391114
7629.39453125,-48.0438804417,7629.39453125,nan,7629.39453125,nan,7629.39453125,-166.3375879123
7867.8131103516,-48.4792243269,7867.8131103516,nan,7867.8131103516,nan,7867.8131103516,-166.8642793832
8106.2316894531,-48.9279499447,8106.2316894531,nan,8106.2316894531,nan,8106.2316894531,-167.4143102916
8344.6502685547,-49.3900544647,8344.6502685547,nan,8344.6502685547,nan,8344.6502685547,-167.9863165402
8583.0688476562,-49.8655345969,8583.0688476562,nan,8583.0688476562,nan,8583.0688476562,-168.5789802148
8821.4874267578,-50.3543865138,8821.4874267578,nan,8821.4874267578,nan,8821.4874267578,-169.1910390628
9059.9060058594,-50.8566057563,9059.9060058594,nan,9059.9060058594,nan,9059.9060058594,-169.8212981888
9298.3245849609,-51.3721871216,9298.3245849609,nan,9298.3245849609,nan,9298.3245849609,-170.468643692
9536.7431640625,-51.901124529,9536.7431640625,nan,9536.7431640625,nan,9536.7431640625,-171.1320579068
9775.1617431641,-52.443410858,9775.1617431641,nan,9775.1617431641,nan,9775.1617431641,-171.8106358502
10013.5803222656,-52.9990377531,10013.5803222656,nan,10013.5803222656,nan,10013.5803222656,-172.5036024293
10251.9989013672,-53.5679953882,10251.9989013672,nan,10251.9989013672,nan,10251.9989013672,-173.2103299428
10490.4174804687,-54.1502721803,10490.4174804687,nan,10490.4174804687,nan,10490.4174804687,-173.9303554144
10728.8360595703,-54.7458544421,10728.8360595703,nan,10728.8360595703,nan,10728.8360595703,-174.6633973489
10967.2546386719,-55.3547259572,10967.2546386719,nan,10967.2546386719,nan,10967.2546386719,-175.4093715936
11205.6732177734,-55.9768674613,11205.6732177734,nan,11205.6732177734,nan,11205.6732177734,-176.1684061303
11444.091796875,-56.6122560040,11444.091796875,nan,11444.091796875,nan,11444.091796875,-176.9408548195
11682.5103759766,-57.2608641634,11682.5103759766,nan,11682.5103759766,nan,11682.5103759766,-177.7273103497
11920.9289550781,-57.9226590738,11920.9289550781,nan,11920.9289550781,nan,11920.9289550781,-178.5286169324
12159.3475341797,-58.5976012205,12159.3475341797,nan,12159.3475341797,nan,12159.3475341797,-179.3458836019
12397.7661132812,-59.2856429383,12397.7661132812,nan,12397.7661132812,nan,12397.7661132812,-180.1804993495
12636.1846923828,-59.9867265364,12636.1846923828,nan,12636.1846923828,nan,12636.1846923828,-181.0341517423
12874.6032714844,-60.7007819476,12874.6032714844,nan,12874.6032714844,nan,12874.6032714844,-181.9088511883
13113.0218505859,-61.4277237747,13113.0218505859,nan,13113.0218505859,nan,13113.0218505859,-182.8069636418
13351.4404296875,-62.167447566,13351.4404296875,nan,13351.4404296875,nan,13351.4404296875,-183.7312553946
13589.8590087891,-62.9198251092,13589.8590087891,nan,13589.8590087891,nan,13589.8590087891,-184.6849547847
13828.2775878906,-63.6846984728,13828.2775878906,nan,13828.2775878906,nan,13828.2775878906,-185.6718373941
14066.6961669922,-64.4618724468,14066.6961669922,nan,14066.6961669922,nan,14066.6961669922,-186.6963439449
14305.1147460937,-65.2511049438,14305.1147460937,nan,14305.1147460937,nan,14305.1147460937,-187.7637442102
14543.5333251953,-66.0520948048,14543.5333251953,nan,14543.5333251953,nan,14543.5333251953,-188.8803668471
14781.9519042969,-66.8644663118,14781.9519042969,nan,14781.9519042969,nan,14781.9519042969,-190.0539259088
15020.3704833984,-67.6877495454,15020.3704833984,nan,15020.3704833984,nan,15020.3704833984,-191.2939932710
15258.7890625,-68.5213555389,15258.7890625,nan,15258.7890625,nan,15258.7890625,-192.6126988220
15497.2076416016,-69.3645449805,15497.2076416016,nan,15497.2076416016,nan,15497.2076416016,-194.0258004466
15735.6262207031,-70.2163890414,15735.6262207031,nan,15735.6262207031,nan,15735.6262207031,-195.5543827872
15974.0447998047,-71.0757207884,15974.0447998047,nan,15974.0447998047,nan,15974.0447998047,-197.2276858204
16212.4633789062,-71.9410756944,16212.4633789062,nan,16212.4633789062,nan,16212.4633789062,-199.0881054383
16450.8819580078,-72.8106201042,16450.8819580078,nan,16450.8819580078,nan,16450.8819580078,-201.2007414362
16689.3005371094,-73.6820674081,16689.3005371094,nan,16689.3005371094,nan,16689.3005371094,-203.6735961050
16927.7191162109,-74.5525834192,16927.7191162109,nan,16927.7191162109,nan,16927.7191162109,-206.7069287371
17166.1376953125,-75.4186854782,17166.1376953125,nan,17166.1376953125,nan,17166.1376953125,-210.7437707380
17404.5562744141,-76.2761445479,17404.5562744141,nan,17404.5562744141,nan,17404.5562744141,-217.158962707
17642.9748535156,-77.1199062574,17642.9748535156,nan,17642.9748535156,nan,17642.9748535156,-244.2754703693
17881.3934326172,-77.9440551903,17881.3934326172,nan,17881.3934326172,nan,17881.3934326172,-219.28771017
18119.8120117187,-78.7418551438,18119.8120117187,nan,18119.8120117187,nan,18119.8120117187,-213.7104718889
18358.2305908203,-79.5059031758,18358.2305908203,nan,18358.2305908203,nan,18358.2305908203,-210.8099821763
18596.6491699219,-80.2284314850,18596.6491699219,nan,18596.6491699219,nan,18596.6491699219,-209.0006808798
18835.0677490234,-80.9017721908,18835.0677490234,nan,18835.0677490234,nan,18835.0677490234,-207.8024638235
19073.486328125,-81.5189625194,19073.486328125,nan,19073.486328125,nan,19073.486328125,-207.0076396153
19311.9049072266,-82.0744168864,19311.9049072266,nan,19311.9049072266,nan,19311.9049072266,-206.5101884021
19550.3234863281,-82.5645452379,19550.3234863281,nan,19550.3234863281,nan,19550.3234863281,-206.2517406616
19788.7420654297,-82.9881791173,19788.7420654297,nan,19788.7420654297,nan,19788.7420654297,-206.2003424163
20027.1606445312,-83.3466972618,20027.1606445312,nan,20027.1606445312,nan,20027.1606445312,-206.3412323787
20265.5792236328,-83.6438173345,20265.5792236328,nan,20265.5792236328,nan,20265.5792236328,-206.6731086437
20503.9978027344,-83.8851098492,20503.9978027344,nan,20503.9978027344,nan,20503.9978027344,-207.2077410907
20742.4163818359,-84.0773553682,20742.4163818359,nan,20742.4163818359,nan,20742.4163818359,-207.9727265792
20980.8349609375,-84.2278828552,20980.8349609375,nan,20980.8349609375,nan,20980.8349609375,-209.0189201331
21219.2535400391,-84.3439990207,21219.2535400391,nan,21219.2535400391,nan,21219.2535400391,-210.4374723670
21457.6721191406,-84.4325680494,21457.6721191406,nan,21457.6721191406,nan,21457.6721191406,-212.4016347665
21696.0906982422,-84.4997525034,21696.0906982422,nan,21696.0906982422,nan,21696.0906982422,-215.2900370558
21934.5092773437,-84.5508935322,21934.5092773437,nan,21934.5092773437,nan,21934.5092773437,-220.2051865995
22172.9278564453,-84.5904941465,22172.9278564453,nan,22172.9278564453,nan,22172.9278564453,-235.1906506607
22411.3464355469,-84.622268532,22411.3464355469,nan,22411.3464355469,nan,22411.3464355469,-223.3130570681
22649.7650146484,-84.6492268386,22649.7650146484,nan,22649.7650146484,nan,22649.7650146484,-215.9808844471
22888.18359375,-84.673773541,22888.18359375,nan,22888.18359375,nan,22888.18359375,-211.9133818562
23126.6021728516,-84.6978054622,23126.6021728516,nan,23126.6021728516,nan,23126.6021728516,-209.0609931583
23365.0207519531,-84.7228017341,23365.0207519531,nan,23365.0207519531,nan,23365.0207519531,-206.8561391795
23603.4393310547,-84.7499022089,23603.4393310547,nan,23603.4393310547,nan,23603.4393310547,-205.0584504674
23841.8579101562,-84.7799734767,23841.8579101562,nan,23841.8579101562,nan,23841.8579101562,-203.5431655311
24080.2764892578,-84.8136631155,24080.2764892578,nan,24080.2764892578,nan,24080.2764892578,-202.2370225133
24318.6950683594,-84.8514435112,24318.6950683594,nan,24318.6950683594,nan,24318.6950683594,-201.0932409626
24557.1136474609,-84.893646824,24557.1136474609,nan,24557.1136474609,nan,24557.1136474609,-200.0800729246
24795.5322265625,-84.9404926625,24795.5322265625,nan,24795.5322265625,nan,24795.5322265625,-199.1749475821
25033.9508056641,-84.9921098786,25033.9508056641,nan,25033.9508056641,nan,25033.9508056641,-198.3612186843
25272.3693847656,-85.0485537007,25272.3693847656,nan,25272.3693847656,nan,25272.3693847656,-197.6262382336
25510.7879638672,-85.1098192177,25510.7879638672,nan,25510.7879638672,nan,25510.7879638672,-196.9601556574
25749.2065429687,-85.1758520387,25749.2065429687,nan,25749.2065429687,nan,25749.2065429687,-196.3551371677
25987.6251220703,-85.2465567862,25987.6251220703,nan,25987.6251220703,nan,25987.6251220703,-195.8048402214
26226.0437011719,-85.3218039422,26226.0437011719,nan,26226.0437011719,nan,26226.0437011719,-195.3040491060
26464.4622802734,-85.4014354531,26464.4622802734,nan,26464.4622802734,nan,26464.4622802734,-194.8484157828
26702.880859375,-85.4852694046,26702.880859375,nan,26702.880859375,nan,26702.880859375,-194.4342715235
26941.2994384766,-85.5731040039,26941.2994384766,nan,26941.2994384766,nan,26941.2994384766,-194.0584873856
27179.7180175781,-85.6647210464,27179.7180175781,nan,27179.7180175781,nan,27179.7180175781,-193.7183691433
27418.1365966797,-85.7598889971,27418.1365966797,nan,27418.1365966797,nan,27418.1365966797,-193.4115770111
27656.5551757812,-85.8583657776,27656.5551757812,nan,27656.5551757812,nan,27656.5551757812,-193.1360635294
27894.9737548828,-85.9599013187,27894.9737548828,nan,27894.9737548828,nan,27894.9737548828,-192.8900249664
28133.3923339844,-86.0642399158,28133.3923339844,nan,28133.3923339844,nan,28133.3923339844,-192.6718629238
28371.8109130859,-86.1711224027,28371.8109130859,nan,28371.8109130859,nan,28371.8109130859,-192.4801537465
28610.2294921875,-86.2802881454,28610.2294921875,nan,28610.2294921875,nan,28610.2294921875,-192.3136239711
28848.6480712891,-86.3914768448,28848.6480712891,nan,28848.6480712891,nan,28848.6480712891,-192.1711304966
29087.0666503906,-86.5044301304,29087.0666503906,nan,29087.0666503906,nan,29087.0666503906,-192.0516444808
29325.4852294922,-86.6188929195,29325.4852294922,nan,29325.4852294922,nan,29325.4852294922,-191.9542382025
29563.9038085937,-86.7346145162,29563.9038085937,nan,29563.9038085937,nan,29563.9038085937,-191.8780742993
29802.3223876953,-86.8513494221,29802.3223876953,nan,29802.3223876953,nan,29802.3223876953,-191.8223969184
30040.7409667969,-86.9688578364,30040.7409667969,nan,30040.7409667969,nan,30040.7409667969,-191.7865244147
30279.1595458984,-87.0869058253,30279.1595458984,nan,30279.1595458984,nan,30279.1595458984,-191.7698433015
30517.578125,-87.2052651499,30517.578125,nan,30517.578125,nan,30517.578125,-191.7718032149
30755.9967041016,-87.3237127502,30755.9967041016,nan,30755.9967041016,nan,30755.9967041016,-191.7919126942
30994.4152832031,-87.4420298921,30994.4152832031,nan,30994.4152832031,nan,30994.4152832031,-191.8297356140
31232.8338623047,-87.5600009988,31232.8338623047,nan,31232.8338623047,nan,31232.8338623047,-191.8848881272
31471.2524414062,-87.6774121969,31471.2524414062,nan,31471.2524414062,nan,31471.2524414062,-191.9570359986
31709.6710205078,-87.7940496235,31709.6710205078,nan,31709.6710205078,nan,31709.6710205078,-192.0458922232
31948.0895996094,-87.909697549,31948.0895996094,nan,31948.0895996094,nan,31948.0895996094,-192.1512148337
32186.5081787109,-88.0241363852,32186.5081787109,nan,32186.5081787109,nan,32186.5081787109,-192.2728048116
32424.9267578125,-88.1371406575,32424.9267578125,nan,32424.9267578125,nan,32424.9267578125,-192.4105040209
32663.3453369141,-88.2484770285,32663.3453369141,nan,32663.3453369141,nan,32663.3453369141,-192.564193089
32901.7639160156,-88.3579024691,32901.7639160156,nan,32901.7639160156,nan,32901.7639160156,-192.7337891601
33140.1824951172,-88.4651626777,33140.1824951172,nan,33140.1824951172,nan,33140.1824951172,-192.9192434492
33378.6010742187,-88.5699908489,33378.6010742187,nan,33378.6010742187,nan,33378.6010742187,-193.1205385199
33617.0196533203,-88.6721068972,33617.0196533203,nan,33617.0196533203,nan,33617.0196533203,-193.3376852119
33855.4382324219,-88.7712172321,33855.4382324219,nan,33855.4382324219,nan,33855.4382324219,-193.5707191323
34093.8568115234,-88.8670151763,34093.8568115234,nan,34093.8568115234,nan,34093.8568115234,-193.8196966234
34332.275390625,-88.9591821061,34332.275390625,nan,34332.275390625,nan,34332.275390625,-194.0846901072
34570.6939697266,-89.0473893744,34570.6939697266,nan,34570.6939697266,nan,34570.6939697266,-194.3657826934
34809.1125488281,-89.1313010557,34809.1125488281,nan,34809.1125488281,nan,34809.1125488281,-194.6630619249
35047.5311279297,-89.2105775231,35047.5311279297,nan,35047.5311279297,nan,35047.5311279297,-194.9766125134
35285.9497070312,-89.2848798365,35285.9497070312,nan,35285.9497070312,nan,35285.9497070312,-195.3065078952
35524.3682861328,-89.3538748826,35524.3682861328,nan,35524.3682861328,nan,35524.3682861328,-195.6528004139
35762.7868652344,-89.4172411668,35762.7868652344,nan,35762.7868652344,nan,35762.7868652344,-196.0155099043
36001.2054443359,-89.4746751204,36001.2054443359,nan,36001.2054443359,nan,36001.2054443359,-196.3946104240
36239.6240234375,-89.525897741,36239.6240234375,nan,36239.6240234375,nan,36239.6240234375,-196.7900148464
36478.0426025391,-89.5706613570,36478.0426025391,nan,36478.0426025391,nan,36478.0426025391,-197.2015570012
36716.4611816406,-89.6087562754,36716.4611816406,nan,36716.4611816406,nan,36716.4611816406,-197.6289710292
36954.8797607422,-89.6400170589,36954.8797607422,nan,36954.8797607422,nan,36954.8797607422,-198.0718676125
37193.2983398437,-89.6643281776,37193.2983398437,nan,37193.2983398437,nan,37193.2983398437,-198.5297067618
37431.7169189453,-89.6816287924,37431.7169189453,nan,37431.7169189453,nan,37431.7169189453,-199.0017669070
37670.1354980469,-89.6919164562,37670.1354980469,nan,37670.1354980469,nan,37670.1354980469,-199.4871101599
37908.5540771484,-89.6952495654,37908.5540771484,nan,37908.5540771484,nan,37908.5540771484,-199.9845438313
38146.97265625,-89.6917484446,38146.97265625,nan,38146.97265625,nan,38146.97265625,-200.4925786243
38385.3912353516,-89.681595015,38385.3912353516,nan,38385.3912353516,nan,38385.3912353516,-201.0093844207
38623.8098144531,-89.6650310618,38623.8098144531,nan,38623.8098144531,nan,38623.8098144531,-201.5327452800
38862.2283935547,-89.6423551788,38862.2283935547,nan,38862.2283935547,nan,38862.2283935547,-202.0600162053
39100.6469726562,-89.6139185286,39100.6469726562,nan,39100.6469726562,nan,39100.6469726562,-202.5880854041
39339.0655517578,-89.5801196016,39339.0655517578,nan,39339.0655517578,nan,39339.0655517578,-203.1133471556
39577.4841308594,-89.5413981893,39577.4841308594,nan,39577.4841308594,nan,39577.4841308594,-203.6316918537
39815.9027099609,-89.4982288078,39815.9027099609,nan,39815.9027099609,nan,39815.9027099609,-204.1385211024
40054.3212890625,-89.4511138066,40054.3212890625,nan,40054.3212890625,nan,40054.3212890625,-204.6287965047
40292.7398681641,-89.4005763900,40292.7398681641,nan,40292.7398681641,nan,40292.7398681641,-205.097130482
40531.1584472656,-89.3471537541,40531.1584472656,nan,40531.1584472656,nan,40531.1584472656,-205.5379254886
40769.5770263672,-89.2913905144,40769.5770263672,nan,40769.5770263672,nan,40769.5770263672,-205.9455638145
41007.9956054687,-89.233832563,41007.9956054687,nan,41007.9956054687,nan,41007.9956054687,-206.3146436479
41246.4141845703,-89.1750214580,41246.4141845703,nan,41246.4141845703,nan,41246.4141845703,-206.6402486614
41484.8327636719,-89.1154894136,41484.8327636719,nan,41484.8327636719,nan,41484.8327636719,-206.9182294650
41723.2513427734,-89.0557549234,41723.2513427734,nan,41723.2513427734,nan,41723.2513427734,-207.1454679997
41961.669921875,-88.9963190257,41961.669921875,nan,41961.669921875,nan,41961.669921875,-207.3200927956
42200.0885009766,-88.9376621912,42200.0885009766,nan,42200.0885009766,nan,42200.0885009766,-207.4416159064
42438.5070800781,-88.8802417999,42438.5070800781,nan,42438.5070800781,nan,42438.5070800781,-207.5109716228
42676.9256591797,-88.8244901596,42676.9256591797,nan,42676.9256591797,nan,42676.9256591797,-207.5304511263
42915.3442382812,-88.7708130079,42915.3442382812,nan,42915.3442382812,nan,42915.3442382812,-207.5035427581
43153.7628173828,-88.7195884416,43153.7628173828,nan,43153.7628173828,nan,43153.7628173828,-207.4347006896
43392.1813964844,-88.6711662089,43392.1813964844,nan,43392.1813964844,nan,43392.1813964844,-207.3290725232
43630.5999755859,-88.6258673087,43630.5999755859,nan,43630.5999755859,nan,43630.5999755859,-207.1922175939
43869.0185546875,-88.5839838393,43869.0185546875,nan,43869.0185546875,nan,43869.0185546875,-207.0298433329
44107.4371337891,-88.5457790474,44107.4371337891,nan,44107.4371337891,nan,44107.4371337891,-206.8475791271
44345.8557128906,-88.5114875321,44345.8557128906,nan,44345.8557128906,nan,44345.8557128906,-206.6507981416
44584.2742919922,-88.4813155638,44584.2742919922,nan,44584.2742919922,nan,44584.2742919922,-206.4444895511
44822.6928710937,-88.4554414862,44822.6928710937,nan,44822.6928710937,nan,44822.6928710937,-206.2331776849
45061.1114501953,-88.4340161735,45061.1114501953,nan,45061.1114501953,nan,45061.1114501953,-206.0208810159
45299.5300292969,-88.41716352,45299.5300292969,nan,45299.5300292969,nan,45299.5300292969,-205.8111024282
45537.9486083984,-88.4049809463,45537.9486083984,nan,45537.9486083984,nan,45537.9486083984,-205.6068422273
45776.3671875,-88.3975399102,45776.3671875,nan,45776.3671875,nan,45776.3671875,-205.4106263023
46014.7857666016,-88.3948864122,46014.7857666016,nan,46014.7857666016,nan,46014.7857666016,-205.2245432309
46253.2043457031,-88.3970414947,46253.2043457031,nan,46253.2043457031,nan,46253.2043457031,-205.0502855793
46491.6229248047,-88.4040017318,46491.6229248047,nan,46491.6229248047,nan,46491.6229248047,-204.8891919879
46730.0415039062,-88.415739714,46730.0415039062,nan,46730.0415039062,nan,46730.0415039062,-204.7422877599
46968.4600830078,-88.4322045317,46968.4600830078,nan,46968.4600830078,nan,46968.4600830078,-204.6103225472
47206.8786621094,-88.4533222681,47206.8786621094,nan,47206.8786621094,nan,47206.8786621094,-204.4938043854
47445.2972412109,-88.4789965092,47445.2972412109,nan,47445.2972412109,nan,47445.2972412109,-204.393029792
47683.7158203125,-88.5091088859,47683.7158203125,nan,47683.7158203125,nan,47683.7158203125,-204.3081099577
47922.1343994141,-88.5435196605,47922.1343994141,nan,47922.1343994141,nan,47922.1343994141,-204.2389932619
48160.5529785156,-88.5820683758,48160.5529785156,nan,48160.5529785156,nan,48160.5529785156,-204.1854844652
48398.9715576172,-88.6245745817,48398.9715576172,nan,48398.9715576172,nan,48398.9715576172,-204.1472609987
48637.3901367187,-88.6708386578,48637.3901367187,nan,48637.3901367187,nan,48637.3901367187,-204.1238868022
48875.8087158203,-88.7206427512,48875.8087158203,nan,48875.8087158203,nan,48875.8087158203,-204.1148241667
49114.2272949219,-88.7737518448,49114.2272949219,nan,49114.2272949219,nan,49114.2272949219,-204.1194440384
49352.6458740234,-88.8299149749,49352.6458740234,nan,49352.6458740234,nan,49352.6458740234,-204.1370352206
49591.064453125,-88.8888666109,49591.064453125,nan,49591.064453125,nan,49591.064453125,-204.1668128944
49829.4830322266,-88.9503282112,49829.4830322266,nan,49829.4830322266,nan,49829.4830322266,-204.2079268566
50067.9016113281,-89.0140099614,50067.9016113281,nan,50067.9016113281,nan,50067.9016113281,-204.2594698425
50306.3201904297,-89.0796127006,50306.3201904297,nan,50306.3201904297,nan,50306.3201904297,-204.3204862684
50544.7387695312,-89.1468300331,50544.7387695312,nan,50544.7387695312,nan,50544.7387695312,-204.3899816866
50783.1573486328,-89.2153506176,50783.1573486328,nan,50783.1573486328,nan,50783.1573486328,-204.4669331932
51021.5759277344,-89.2848606188,51021.5759277344,nan,51021.5759277344,nan,51021.5759277344,-204.5503009622
51259.9945068359,-89.3550462983,51259.9945068359,nan,51259.9945068359,nan,51259.9945068359,-204.6390410064
51498.4130859375,-89.4255967138,51498.4130859375,nan,51498.4130859375,nan,51498.4130859375,-204.7321191699
51736.8316650391,-89.4962064888,51736.8316650391,nan,51736.8316650391,nan,51736.8316650391,-204.8285262614
51975.2502441406,-89.5665786058,51975.2502441406,nan,51975.2502441406,nan,51975.2502441406,-204.9272941257
52213.6688232422,-89.6364271712,52213.6688232422,nan,52213.6688232422,nan,52213.6688232422,-205.0275123437
52452.0874023437,-89.7054800955,52452.0874023437,nan,52452.0874023437,nan,52452.0874023437,-205.1283451485
52690.5059814453,-89.7734816277,52690.5059814453,nan,52690.5059814453,nan,52690.5059814453,-205.2290480575
52928.9245605469,-89.8401946844,52928.9245605469,nan,52928.9245605469,nan,52928.9245605469,-205.3289836602
53167.3431396484,-89.9054029152,53167.3431396484,nan,53167.3431396484,nan,53167.3431396484,-205.4276359700
53405.76171875,-89.9689124487,53405.76171875,nan,53405.76171875,nan,53405.76171875,-205.5246227656
53644.1802978516,-90.0305532750,53644.1802978516,nan,53644.1802978516,nan,53644.1802978516,-205.6197053969
53882.5988769531,-90.0901802253,53882.5988769531,nan,53882.5988769531,nan,53882.5988769531,-205.7127956356
54121.0174560547,-90.1476735248,54121.0174560547,nan,54121.0174560547,nan,54121.0174560547,-205.8039592821
54359.4360351562,-90.2029389057,54359.4360351562,nan,54359.4360351562,nan,54359.4360351562,-205.8934164069
54597.8546142578,-90.2559072824,54597.8546142578,nan,54597.8546142578,nan,54597.8546142578,-205.9815382822
54836.2731933594,-90.3065340041,54836.2731933594,nan,54836.2731933594,nan,54836.2731933594,-206.0688412399
55074.6917724609,-90.3547977135,55074.6917724609,nan,55074.6917724609,nan,55074.6917724609,-206.1559778538
55313.1103515625,-90.4006988521,55313.1103515625,nan,55313.1103515625,nan,55313.1103515625,-206.2437259829
55551.5289306641,-90.4442578628,55551.5289306641,nan,55551.5289306641,nan,55551.5289306641,-206.3329763142
55789.9475097656,-90.4855131457,55789.9475097656,nan,55789.9475097656,nan,55789.9475097656,-206.4247191022
56028.3660888672,-90.5245188320,56028.3660888672,nan,56028.3660888672,nan,56028.3660888672,-206.5200308237
56266.7846679687,-90.5613424382,56266.7846679687,nan,56266.7846679687,nan,56266.7846679687,-206.6200614528
56505.2032470703,-90.5960624646,56505.2032470703,nan,56505.2032470703,nan,56505.2032470703,-206.7260230134
56743.6218261719,-90.6287660001,56743.6218261719,nan,56743.6218261719,nan,56743.6218261719,-206.8391800125
56982.0404052734,-90.6595463855,56982.0404052734,nan,56982.0404052734,nan,56982.0404052734,-206.9608422828
57220.458984375,-90.6885009883,57220.458984375,nan,57220.458984375,nan,57220.458984375,-207.0923607055
57458.8775634766,-90.7157291261,57458.8775634766,nan,57458.8775634766,nan,57458.8775634766,-207.2351262343
57697.2961425781,-90.7413301734,57697.2961425781,nan,57697.2961425781,nan,57697.2961425781,-207.3905726175
57935.7147216797,-90.7654018754,57935.7147216797,nan,57935.7147216797,nan,57935.7147216797,-207.5601832258
58174.1333007812,-90.7880388838,58174.1333007812,nan,58174.1333007812,nan,58174.1333007812,-207.7455024493
58412.5518798828,-90.8093315228,58412.5518798828,nan,58412.5518798828,nan,58412.5518798828,-207.9481522318
58650.9704589844,-90.8293647865,58650.9704589844,nan,58650.9704589844,nan,58650.9704589844,-208.1698544946
58889.3890380859,-90.8482175609,58889.3890380859,nan,58889.3890380859,nan,58889.3890380859,-208.4124604655
59127.8076171875,-90.8659620617,59127.8076171875,nan,59127.8076171875,nan,59127.8076171875,-208.6779883291
59366.2261962891,-90.8826634713,59366.2261962891,nan,59366.2261962891,nan,59366.2261962891,-208.9686711767
59604.6447753906,-90.8983797591,59604.6447753906,nan,59604.6447753906,nan,59604.6447753906,-209.2870180598
59843.0633544922,-90.9131616641,59843.0633544922,nan,59843.0633544922,nan,59843.0633544922,-209.6358921434
60081.4819335937,-90.92705282,60081.4819335937,nan,60081.4819335937,nan,60081.4819335937,-210.0186117384
60319.9005126953,-90.9400900011,60319.9005126953,nan,60319.9005126953,nan,60319.9005126953,-210.4390826744
60558.3190917969,-90.9523034692,60558.3190917969,nan,60558.3190917969,nan,60558.3190917969,-210.9019746437
60796.7376708984,-90.9637174002,60796.7376708984,nan,60796.7376708984,nan,60796.7376708984,-211.4129607627
61035.15625,-90.9743503748,61035.15625,nan,61035.15625,nan,61035.15625,-211.9790504417
61273.5748291016,-90.9842159147,61273.5748291016,nan,61273.5748291016,nan,61273.5748291016,-212.6090640129
61511.9934082031,-90.9933230518,61511.9934082031,nan,61511.9934082031,nan,61511.9934082031,-213.3143298924
61750.4119873047,-91.0016769172,61750.4119873047,nan,61750.4119873047,nan,61750.4119873047,-214.109744549
