x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003
53167.3431396484,-85.5711478704,53167.3431396484,nan,53167.3431396484,nan,53167.3431396484,-198.7601006033
53405.76171875,-85.6005963855,53405.76171875,nan,53405.76171875,nan,53405.76171875,-198.8024173474
53644.1802978516,-85.6287393732,53644.1802978516,nan,53644.1802978516,nan,53644.1802978516,-198.8158313485
53882.5988769531,-85.6553994963,53882.5988769531,nan,53882.5988769531,nan,53882.5988769531,-198.8012399133
54121.0174560547,-85.6804123831,54121.0174560547,nan,54121.0174560547,nan,54121.0174560547,-198.7600124967
54359.4360351562,-85.7036289674,54359.4360351562,nan,54359.4360351562,nan,54359.4360351562,-198.6939337567
54597.8546142578,-85.7249176564,54597.8546142578,nan,54597.8546142578,nan,54597.8546142578,-198.6051318864
54836.2731933594,-85.7441662660,54836.2731933594,nan,54836.2731933594,nan,54836.2731933594,-198.4959978913
55074.6917724609,-85.7612836629,55074.6917724609,nan,55074.6917724609,nan,55074.6917724609,-198.3691016010
55313.1103515625,-85.7762010617,55313.1103515625,nan,55313.1103515625,nan,55313.1103515625,-198.2271096719
55551.5289306641,-85.7888729346,55551.5289306641,nan,55551.5289306641,nan,55551.5289306641,-198.0727098471
55789.9475097656,-85.7992775032,55789.9475097656,nan,55789.9475097656,nan,55789.9475097656,-197.9085445019
56028.3660888672,-85.8074167944,56028.3660888672,nan,56028.3660888672,nan,56028.3660888672,-197.7371552325
56266.7846679687,-85.8133162593,56266.7846679687,nan,56266.7846679687,nan,56266.7846679687,-197.5609391046
56505.2032470703,-85.8170239672,56505.2032470703,nan,56505.2032470703,nan,56505.2032470703,-197.3821162623
56743.6218261719,-85.8186094011,56743.6218261719,nan,56743.6218261719,nan,56743.6218261719,-197.2027079477
56982.0404052734,-85.8181618943,56982.0404052734,nan,56982.0404052734,nan,56982.0404052734,-197.0245235867
57220.458984375,-85.8157887587,57220.458984375,nan,57220.458984375,nan,57220.458984375,-196.8491554249
57458.8775634766,-85.8116131629,57458.8775634766,nan,57458.8775634766,nan,57458.8775634766,-196.6779791878
57697.2961425781,-85.8057718237,57697.2961425781,nan,57697.2961425781,nan,57697.2961425781,-196.5121593496
57935.7147216797,-85.7984125767,57935.7147216797,nan,57935.7147216797,nan,57935.7147216797,-196.352657769
58174.1333007812,-85.7896918914,58174.1333007812,nan,58174.1333007812,nan,58174.1333007812,-196.2002446547
58412.5518798828,-85.7797723932,58412.5518798828,nan,58412.5518798828,nan,58412.5518798828,-196.0555110347
58650.9704589844,-85.7688204482,58650.9704589844,nan,58650.9704589844,nan,58650.9704589844,-195.9188820967
58889.3890380859,-85.7570038602,58889.3890380859,nan,58889.3890380859,nan,58889.3890380859,-195.790630938
59127.8076171875,-85.7444897215,59127.8076171875,nan,59127.8076171875,nan,59127.8076171875,-195.6708924094
59366.2261962891,-85.7314424491,59366.2261962891,nan,59366.2261962891,nan,59366.2261962891,-195.5596768483
59604.6447753906,-85.7180220286,59604.6447753906,nan,59604.6447753906,nan,59604.6447753906,-195.4568835851
59843.0633544922,-85.7043824801,59843.0633544922,nan,59843.0633544922,nan,59843.0633544922,-195.3623141698
60081.4819335937,-85.690670552,60081.4819335937,nan,60081.4819335937,nan,60081.4819335937,-195.2756853051
60319.9005126953,-85.6770246396,60319.9005126953,nan,60319.9005126953,nan,60319.9005126953,-195.1966414971
60558.3190917969,-85.6635739212,60558.3190917969,nan,60558.3190917969,nan,60558.3190917969,-195.1247674400
60796.7376708984,-85.6504376978,60796.7376708984,nan,60796.7376708984,nan,60796.7376708984,-195.0596001505
61035.15625,-85.6377249188,61035.15625,nan,61035.15625,nan,61035.15625,-195.0006408504
61273.5748291016,-85.6255338745,61273.5748291016,nan,61273.5748291016,nan,61273.5748291016,-194.9473665818
61511.9934082031,-85.6139520312,61511.9934082031,nan,61511.9934082031,nan,61511.9934082031,-194.8992415092
61750.4119873047,-85.6030559899,61750.4119873047,nan,61750.4119873047,nan,61750.4119873047,-194.8557278442
