x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003
16927.7191162109,-74.7802500739,16927.7191162109,nan,16927.7191162109,nan,16927.7191162109,-181.6324012630
17166.1376953125,-75.6800375152,17166.1376953125,nan,17166.1376953125,nan,17166.1376953125,-182.4650269746
17404.5562744141,-76.5769551754,17404.5562744141,nan,17404.5562744141,nan,17404.5562744141,-183.298496997
17642.9748535156,-77.4667737879,17642.9748535156,nan,17642.9748535156,nan,17642.9748535156,-184.1312543483
17881.3934326172,-78.3443694204,17881.3934326172,nan,17881.3934326172,nan,17881.3934326172,-184.9616201298
18119.8120117187,-79.2036640216,18119.8120117187,nan,18119.8120117187,nan,18119.8120117187,-185.7877934370
18358.2305908203,-80.0376432524,18358.2305908203,nan,18358.2305908203,nan,18358.2305908203,-186.6078543806
18596.6491699219,-80.8384959595,18596.6491699219,nan,18596.6491699219,nan,18596.6491699219,-187.4197710252
18835.0677490234,-81.5979183618,18835.0677490234,nan,18835.0677490234,nan,18835.0677490234,-188.2214110874
19073.486328125,-82.3076073848,19073.486328125,nan,19073.486328125,nan,19073.486328125,-189.0105592093
19311.9049072266,-82.9599258976,19311.9049072266,nan,19311.9049072266,nan,19311.9049072266,-189.7849405058
19550.3234863281,-83.5486619434,19550.3234863281,nan,19550.3234863281,nan,19550.3234863281,-190.5422508585
19788.7420654297,-84.0697440624,19788.7420654297,nan,19788.7420654297,nan,19788.7420654297,-191.28019407
20027.1606445312,-84.5217473365,20027.1606445312,nan,20027.1606445312,nan,20027.1606445312,-191.9965255069
20265.5792236328,-84.9060561519,20265.5792236328,nan,20265.5792236328,nan,20265.5792236328,-192.6891012565
20503.9978027344,-85.2266381913,20503.9978027344,nan,20503.9978027344,nan,20503.9978027344,-193.3559311519
20742.4163818359,-85.4894935435,20742.4163818359,nan,20742.4163818359,nan,20742.4163818359,-193.9952333464
20980.8349609375,-85.7019230187,20980.8349609375,nan,20980.8349609375,nan,20980.8349609375,-194.6054875451
21219.2535400391,-85.8717798373,21219.2535400391,nan,21219.2535400391,nan,21219.2535400391,-195.1854836191
21457.6721191406,-86.0068332772,21457.6721191406,nan,21457.6721191406,nan,21457.6721191406,-195.7343622468
21696.0906982422,-86.1143106682,21696.0906982422,nan,21696.0906982422,nan,21696.0906982422,-196.2516444954
21934.5092773437,-86.2006258859,21934.5092773437,nan,21934.5092773437,nan,21934.5092773437,-196.7372478997
22172.9278564453,-86.2712650107,22172.9278564453,nan,22172.9278564453,nan,22172.9278564453,-197.1914875493
22411.3464355469,-86.3307848470,22411.3464355469,nan,22411.3464355469,nan,22411.3464355469,-197.6150618612
22649.7650146484,-86.3828809353,22649.7650146484,nan,22649.7650146484,nan,22649.7650146484,-198.0090239316
22888.18359375,-86.4304904722,22888.18359375,nan,22888.18359375,nan,22888.18359375,-198.3747404663
23126.6021728516,-86.4759062111,23126.6021728516,nan,23126.6021728516,nan,23126.6021728516,-198.7138411504
23365.0207519531,-86.5208867633,23365.0207519531,nan,23365.0207519531,nan,23365.0207519531,-199.0281618245
23603.4393310547,-86.5667556734,23603.4393310547,nan,23603.4393310547,nan,23603.4393310547,-199.3196849767
23841.8579101562,-86.6144862349,23841.8579101562,nan,23841.8579101562,nan,23841.8579101562,-199.5904808507
24080.2764892578,-86.6647717569,24080.2764892578,nan,24080.2764892578,nan,24080.2764892578,-199.8426519938
24318.6950683594,-86.7180824418,24318.6950683594,nan,24318.6950683594,nan,24318.6950683594,-200.0782834268
24557.1136474609,-86.7747106644,24557.1136474609,nan,24557.1136474609,nan,24557.1136474609,-200.2993999097
24795.5322265625,-86.8348065988,24795.5322265625,nan,24795.5322265625,nan,24795.5322265625,-200.5079310931
25033.9508056641,-86.8984060404,25033.9508056641,nan,25033.9508056641,nan,25033.9508056641,-200.7056847461
25272.3693847656,-86.9654520572,25272.3693847656,nan,25272.3693847656,nan,25272.3693847656,-200.8943277779
25510.7879638672,-87.0358118569,25510.7879638672,nan,25510.7879638672,nan,25510.7879638672,-201.0753744222
25749.2065429687,-87.1092900123,25749.2065429687,nan,25749.2065429687,nan,25749.2065429687,-201.2501807369
25987.6251220703,-87.18563897,25987.6251220703,nan,25987.6251220703,nan,25987.6251220703,-201.419944453
26226.0437011719,-87.2645675817,26226.0437011719,nan,26226.0437011719,nan,26226.0437011719,-201.5857091767
26464.4622802734,-87.3457482381,26464.4622802734,nan,26464.4622802734,nan,26464.4622802734,-201.7483719674
26702.880859375,-87.4288230602,26702.880859375,nan,26702.880859375,nan,26702.880859375,-201.9086933762
26941.2994384766,-87.5134094952,26941.2994384766,nan,26941.2994384766,nan,26941.2994384766,-202.0673091065
27179.7180175781,-87.59910558,27179.7180175781,nan,27179.7180175781,nan,27179.7180175781,-202.2247425431
27418.1365966797,-87.6854950587,27418.1365966797,nan,27418.1365966797,nan,27418.1365966797,-202.381417484
27656.5551757812,-87.7721524851,27656.5551757812,nan,27656.5551757812,nan,27656.5551757812,-202.5376704886
27894.9737548828,-87.8586483832,27894.9737548828,nan,27894.9737548828,nan,27894.9737548828,-202.6937623368
28133.3923339844,-87.9445544965,28133.3923339844,nan,28133.3923339844,nan,28133.3923339844,-202.8498881638
28371.8109130859,-88.0294491159,28371.8109130859,nan,28371.8109130859,nan,28371.8109130859,-203.0061859119
28610.2294921875,-88.1129224405,28610.2294921875,nan,28610.2294921875,nan,28610.2294921875,-203.1627428086
28848.6480712891,-88.1945818981,28848.6480712891,nan,28848.6480712891,nan,28848.6480712891,-203.3195996552
29087.0666503906,-88.2740573279,29087.0666503906,nan,29087.0666503906,nan,29087.0666503906,-203.4767527872
29325.4852294922,-88.3510059118,29325.4852294922,nan,29325.4852294922,nan,29325.4852294922,-203.6341536466
29563.9038085937,-88.4251167321,29563.9038085937,nan,29563.9038085937,nan,29563.9038085937,-203.7917059902
29802.3223876953,-88.4961148312,29802.3223876953,nan,29802.3223876953,nan,29802.3223876953,-203.9492608462
30040.7409667969,-88.5637646577,30040.7409667969,nan,30040.7409667969,nan,30040.7409667969,-204.1066094232
30279.1595458984,-88.627872796,30279.1595458984,nan,30279.1595458984,nan,30279.1595458984,-204.2634742675
30517.578125,-88.6882898987,30517.578125,nan,30517.578125,nan,30517.578125,-204.4194990682
30755.9967041016,-88.7449117701,30755.9967041016,nan,30755.9967041016,nan,30755.9967041016,-204.5742376032
30994.4152832031,-88.7976795758,30994.4152832031,nan,30994.4152832031,nan,30994.4152832031,-204.7271424302
31232.8338623047,-88.8465791905,31232.8338623047,nan,31232.8338623047,nan,31232.8338623047,-204.8775540263
31471.2524414062,-88.8916397226,31471.2524414062,nan,31471.2524414062,nan,31471.2524414062,-205.0246911845
31709.6710205078,-88.932931288,31709.6710205078,nan,31709.6710205078,nan,31709.6710205078,-205.1676435735
31948.0895996094,-88.9705621240,31948.0895996094,nan,31948.0895996094,nan,31948.0895996094,-205.3053674443
32186.5081787109,-89.0046751566,32186.5081787109,nan,32186.5081787109,nan,32186.5081787109,-205.4366855210
32424.9267578125,-89.0354441418,32424.9267578125,nan,32424.9267578125,nan,32424.9267578125,-205.560292118
32663.3453369141,-89.0630695084,32663.3453369141,nan,32663.3453369141,nan,32663.3453369141,-205.6747644639
32901.7639160156,-89.0877740262,32901.7639160156,nan,32901.7639160156,nan,32901.7639160156,-205.7785810608
33140.1824951172,-89.1097984129,33140.1824951172,nan,33140.1824951172,nan,33140.1824951172,-205.8701476427
33378.6010742187,-89.1293969863,33378.6010742187,nan,33378.6010742187,nan,33378.6010742187,-205.9478309058
33617.0196533203,-89.1468334463,33617.0196533203,nan,33617.0196533203,nan,33617.0196533203,-206.0099996651
33855.4382324219,-89.1623768580,33855.4382324219,nan,33855.4382324219,nan,33855.4382324219,-206.0550724604
34093.8568115234,-89.1762978892,34093.8568115234,nan,34093.8568115234,nan,34093.8568115234,-206.0815699425
34332.275390625,-89.1888653370,34332.275390625,nan,34332.275390625,nan,34332.275390625,-206.0881696813
34570.6939697266,-89.2003429662,34570.6939697266,nan,34570.6939697266,nan,34570.6939697266,-206.0737604475
34809.1125488281,-89.2109866652,34809.1125488281,nan,34809.1125488281,nan,34809.1125488281,-206.0374926341
35047.5311279297,-89.2210419194,35047.5311279297,nan,35047.5311279297,nan,35047.5311279297,-205.9788213903
35285.9497070312,-89.2307415912,35285.9497070312,nan,35285.9497070312,nan,35285.9497070312,-205.897539307
35524.3682861328,-89.2403039916,35524.3682861328,nan,35524.3682861328,nan,35524.3682861328,-205.7937961227
35762.7868652344,-89.2499312262,35762.7868652344,nan,35762.7868652344,nan,35762.7868652344,-205.6681038689
36001.2054443359,-89.2598077968,36001.2054443359,nan,36001.2054443359,nan,36001.2054443359,-205.5213270211
36239.6240234375,-89.2700994415,36239.6240234375,nan,36239.6240234375,nan,36239.6240234375,-205.354658429
36478.0426025391,-89.2809521971,36478.0426025391,nan,36478.0426025391,nan,36478.0426025391,-205.1695828936
36716.4611816406,-89.2924916720,36716.4611816406,nan,36716.4611816406,nan,36716.4611816406,-204.9678311110
36954.8797607422,-89.3048225201,36954.8797607422,nan,36954.8797607422,nan,36954.8797607422,-204.7513272095
37193.2983398437,-89.31802811,37193.2983398437,nan,37193.2983398437,nan,37193.2983398437,-204.5221332511
37431.7169189453,-89.3321703883,37431.7169189453,nan,37431.7169189453,nan,37431.7169189453,-204.2823938707
37670.1354980469,-89.3472899367,37670.1354980469,nan,37670.1354980469,nan,37670.1354980469,-204.0342837685
37908.5540771484,-89.3634062287,37908.5540771484,nan,37908.5540771484,nan,37908.5540771484,-203.7799601462
38146.97265625,-89.3805180889,38146.97265625,nan,38146.97265625,nan,38146.97265625,-203.5215214956
38385.3912353516,-89.3986043643,38385.3912353516,nan,38385.3912353516,nan,38385.3912353516,-203.2609734884
38623.8098144531,-89.4176248127,38623.8098144531,nan,38623.8098144531,nan,38623.8098144531,-203.0002021462
38862.2283935547,-89.4375212150,38862.2283935547,nan,38862.2283935547,nan,38862.2283935547,-202.7409540175
39100.6469726562,-89.4582187143,39100.6469726562,nan,39100.6469726562,nan,39100.6469726562,-202.4848227762
39339.0655517578,-89.4796273840,39339.0655517578,nan,39339.0655517578,nan,39339.0655517578,-202.2332414621
39577.4841308594,-89.5016440198,39577.4841308594,nan,39577.4841308594,nan,39577.4841308594,-201.9874795013
39815.9027099609,-89.5241541481,39815.9027099609,nan,39815.9027099609,nan,39815.9027099609,-201.7486436394
40054.3212890625,-89.5470342345,40054.3212890625,nan,40054.3212890625,nan,40054.3212890625,-201.5176819777
40292.7398681641,-89.5701540712,40292.7398681641,nan,40292.7398681641,nan,40292.7398681641,-201.2953903913
40531.1584472656,-89.5933793131,40531.1584472656,nan,40531.1584472656,nan,40531.1584472656,-201.0824207145
40769.5770263672,-89.6165741259,40769.5770263672,nan,40769.5770263672,nan,40769.5770263672,-200.8792901934
41007.9956054687,-89.6396039008,41007.9956054687,nan,41007.9956054687,nan,41007.9956054687,-200.6863918093
41246.4141845703,-89.6623379851,41246.4141845703,nan,41246.4141845703,nan,41246.4141845703,-200.5040051719
41484.8327636719,-89.6846523705,41484.8327636719,nan,41484.8327636719,nan,41484.8327636719,-200.332307763
41723.2513427734,-89.7064322797,41723.2513427734,nan,41723.2513427734,nan,41723.2513427734,-200.1713863744
41961.669921875,-89.727574586,41961.669921875,nan,41961.669921875,nan,41961.669921875,-200.0212486361
42200.0885009766,-89.7479900035,42200.0885009766,nan,42200.0885009766,nan,42200.0885009766,-199.8818345612
42438.5070800781,-89.767604989,42438.5070800781,nan,42438.5070800781,nan,42438.5070800781,-199.7530280629
42676.9256591797,-89.7863632982,42676.9256591797,nan,42676.9256591797,nan,42676.9256591797,-199.6346684026
42915.3442382812,-89.8042271525,42915.3442382812,nan,42915.3442382812,nan,42915.3442382812,-199.5265615354
43153.7628173828,-89.8211779767,43153.7628173828,nan,43153.7628173828,nan,43153.7628173828,-199.4284913113
43392.1813964844,-89.8372166865,43392.1813964844,nan,43392.1813964844,nan,43392.1813964844,-199.3402304798
43630.5999755859,-89.8523635128,43630.5999755859,nan,43630.5999755859,nan,43630.5999755859,-199.2615514330
43869.0185546875,-89.8666573669,43869.0185546875,nan,43869.0185546875,nan,43869.0185546875,-199.1922366059
44107.4371337891,-89.8801547648,44107.4371337891,nan,44107.4371337891,nan,44107.4371337891,-199.1320884393
44345.8557128906,-89.89292834,44345.8557128906,nan,44345.8557128906,nan,44345.8557128906,-199.0809388
44584.2742919922,-89.9050649889,44584.2742919922,nan,44584.2742919922,nan,44584.2742919922,-199.0386577433
44822.6928710937,-89.9166637006,44822.6928710937,nan,44822.6928710937,nan,44822.6928710937,-199.0051615037
45061.1114501953,-89.9278331324,45061.1114501953,nan,45061.1114501953,nan,45061.1114501953,-198.9804196018
45299.5300292969,-89.9386889956,45299.5300292969,nan,45299.5300292969,nan,45299.5300292969,-198.9644609686
45537.9486083984,-89.9493513209,45537.9486083984,nan,45537.9486083984,nan,45537.9486083984,-198.9573790045
45776.3671875,-89.9599416724,45776.3671875,nan,45776.3671875,nan,45776.3671875,-198.9593355142
46014.7857666016,-89.970580376,46014.7857666016,nan,46014.7857666016,nan,46014.7857666016,-198.9705634865
46253.2043457031,-89.9813838257,46253.2043457031,nan,46253.2043457031,nan,46253.2043457031,-198.9913687207
46491.6229248047,-89.9924619270,46491.6229248047,nan,46491.6229248047,nan,46491.6229248047,-199.0221303312
46730.0415039062,-90.0039157272,46730.0415039062,nan,46730.0415039062,nan,46730.0415039062,-199.0633001933
46968.4600830078,-90.01583528,46968.4600830078,nan,46968.4600830078,nan,46968.4600830078,-199.1154014254
47206.8786621094,-90.028297781,47206.8786621094,nan,47206.8786621094,nan,47206.8786621094,-199.1790260201
47445.2972412109,-90.0413660061,47445.2972412109,nan,47445.2972412109,nan,47445.2972412109,-199.2548317610
47683.7158203125,-90.0550870764,47683.7158203125,nan,47683.7158203125,nan,47683.7158203125,-199.3435385682
47922.1343994141,-90.0694915669,47922.1343994141,nan,47922.1343994141,nan,47922.1343994141,-199.4459244199
48160.5529785156,-90.0845929723,48160.5529785156,nan,48160.5529785156,nan,48160.5529785156,-199.5628209934
48398.9715576172,-90.1003875322,48398.9715576172,nan,48398.9715576172,nan,48398.9715576172,-199.6951091556
48637.3901367187,-90.1168544177,48637.3901367187,nan,48637.3901367187,nan,48637.3901367187,-199.8437144124
48875.8087158203,-90.1339562727,48875.8087158203,nan,48875.8087158203,nan,48875.8087158203,-200.0096024013
49114.2272949219,-90.1516400982,49114.2272949219,nan,49114.2272949219,nan,49114.2272949219,-200.1937744781
49352.6458740234,-90.169838462,49352.6458740234,nan,49352.6458740234,nan,49352.6458740234,-200.3972634074
49591.064453125,-90.1884710127,49591.064453125,nan,49591.064453125,nan,49591.064453125,-200.6211291230
49829.4830322266,-90.2074462671,49829.4830322266,nan,49829.4830322266,nan,49829.4830322266,-200.8664544671
50067.9016113281,-90.2266636376,50067.9016113281,nan,50067.9016113281,nan,50067.9016113281,-201.1343407547
50306.3201904297,-90.2460156593,50306.3201904297,nan,50306.3201904297,nan,50306.3201904297,-201.4259029322
50544.7387695312,-90.2653903699,50544.7387695312,nan,50544.7387695312,nan,50544.7387695312,-201.7422640048
50783.1573486328,-90.2846737913,50783.1573486328,nan,50783.1573486328,nan,50783.1573486328,-202.0845482865
51021.5759277344,-90.3037524581,51021.5759277344,nan,51021.5759277344,nan,51021.5759277344,-202.4538728808
51259.9945068359,-90.3225159318,51259.9945068359,nan,51259.9945068359,nan,51259.9945068359,-202.8513365997
51498.4130859375,-90.3408592429,51498.4130859375,nan,51498.4130859375,nan,51498.4130859375,-203.2780052836
51736.8316650391,-90.3586851959,51736.8316650391,nan,51736.8316650391,nan,51736.8316650391,-203.734892149
51975.2502441406,-90.3759064814,51975.2502441406,nan,51975.2502441406,nan,51975.2502441406,-204.2229313703
52213.6688232422,-90.3924475367,52213.6688232422,nan,52213.6688232422,nan,52213.6688232422,-204.7429425444
52452.0874023437,-90.4082461065,52452.0874023437,nan,52452.0874023437,nan,52452.0874023437,-205.2955829844
52690.5059814453,-90.4232544620,52690.5059814453,nan,52690.5059814453,nan,52690.5059814453,-205.8812839046
52928.9245605469,-90.4374402446,52928.9245605469,nan,52928.9245605469,nan,52928.9245605469,-206.5001654939
53167.3431396484,-90.4507869142,53167.3431396484,nan,53167.3431396484,nan,53167.3431396484,-207.1519246507
53405.76171875,-90.4632937925,53405.76171875,nan,53405.76171875,nan,53405.76171875,-207.8356878948
53644.1802978516,-90.474975704,53644.1802978516,nan,53644.1802978516,nan,53644.1802978516,-208.5498209518
53882.5988769531,-90.4858622296,53882.5988769531,nan,53882.5988769531,nan,53882.5988769531,-209.2916862817
54121.0174560547,-90.4959966003,54121.0174560547,nan,54121.0174560547,nan,54121.0174560547,-210.0573414496
54359.4360351562,-90.5054342657,54359.4360351562,nan,54359.4360351562,nan,54359.4360351562,-210.8411764579
54597.8546142578,-90.5142411851,54597.8546142578,nan,54597.8546142578,nan,54597.8546142578,-211.6354996703
54836.2731933594,-90.5224918895,54836.2731933594,nan,54836.2731933594,nan,54836.2731933594,-212.4301032878
55074.6917724609,-90.5302673729,55074.6917724609,nan,55074.6917724609,nan,55074.6917724609,-213.2118739454
55313.1103515625,-90.5376528689,55313.1103515625,nan,55313.1103515625,nan,55313.1103515625,-213.9645625221
55551.5289306641,-90.5447355717,55551.5289306641,nan,55551.5289306641,nan,55551.5289306641,-214.6688820642
55789.9475097656,-90.5516023569,55789.9475097656,nan,55789.9475097656,nan,55789.9475097656,-215.3031403779
56028.3660888672,-90.5583375552,56028.3660888672,nan,56028.3660888672,nan,56028.3660888672,-215.8445909901
56266.7846679687,-90.5650208269,56266.7846679687,nan,56266.7846679687,nan,56266.7846679687,-216.2715514372
56505.2032470703,-90.5717251797,56505.2032470703,nan,56505.2032470703,nan,56505.2032470703,-216.5660725541
56743.6218261719,-90.5785151666,56743.6218261719,nan,56743.6218261719,nan,56743.6218261719,-216.7166185908
56982.0404052734,-90.5854452938,56982.0404052734,nan,56982.0404052734,nan,56982.0404052734,-216.7200140595
57220.458984375,-90.5925586624,57220.458984375,nan,57220.458984375,nan,57220.458984375,-216.5820178674
57458.8775634766,-90.5998858637,57458.8775634766,nan,57458.8775634766,nan,57458.8775634766,-216.3163223291
57697.2961425781,-90.6074441369,57697.2961425781,nan,57697.2961425781,nan,57697.2961425781,-215.9423262484
57935.7147216797,-90.6152368012,57935.7147216797,nan,57935.7147216797,nan,57935.7147216797,-215.4823878266
58174.1333007812,-90.6232529611,58174.1333007812,nan,58174.1333007812,nan,58174.1333007812,-214.9592690444
58412.5518798828,-90.6314674863,58412.5518798828,nan,58412.5518798828,nan,58412.5518798828,-214.3942241408
58650.9704589844,-90.6398412601,58650.9704589844,nan,58650.9704589844,nan,58650.9704589844,-213.8058632601
58889.3890380859,-90.6483216888,58889.3890380859,nan,58889.3890380859,nan,58889.3890380859,-213.209691139
59127.8076171875,-90.6568434609,59127.8076171875,nan,59127.8076171875,nan,59127.8076171875,-212.6181215689
59366.2261962891,-90.6653295430,59366.2261962891,nan,59366.2261962891,nan,59366.2261962891,-212.0407677238
59604.6447753906,-90.6736923956,59604.6447753906,nan,59604.6447753906,nan,59604.6447753906,-211.4848544286
59843.0633544922,-90.6818353908,59843.0633544922,nan,59843.0633544922,nan,59843.0633544922,-210.9556530354
60081.4819335937,-90.6896544103,60081.4819335937,nan,60081.4819335937,nan,60081.4819335937,-210.4568844975
60319.9005126953,-90.6970396006,60319.9005126953,nan,60319.9005126953,nan,60319.9005126953,-209.9910668678
60558.3190917969,-90.7038772589,60558.3190917969,nan,60558.3190917969,nan,60558.3190917969,-209.5598016579
60796.7376708984,-90.7100518223,60796.7376708984,nan,60796.7376708984,nan,60796.7376708984,-209.1640029217
61035.15625,-90.7154479279,61035.15625,nan,61035.15625,nan,61035.15625,-208.80407692
61273.5748291016,-90.719952514,61273.5748291016,nan,61273.5748291016,nan,61273.5748291016,-208.4800611921
61511.9934082031,-90.7234569242,61511.9934082031,nan,61511.9934082031,nan,61511.9934082031,-208.1917313391
61750.4119873047,-90.7258589827,61750.4119873047,nan,61750.4119873047,nan,61750.4119873047,-207.9386826991
