x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003
16450.8819580078,-72.8302612656,16450.8819580078,nan,16450.8819580078,nan,16450.8819580078,-175.308950019
16689.3005371094,-73.7024031665,16689.3005371094,nan,16689.3005371094,nan,16689.3005371094,-176.0558364349
16927.7191162109,-74.5733089949,16927.7191162109,nan,16927.7191162109,nan,16927.7191162109,-176.7951046137
17166.1376953125,-75.4393924966,17166.1376953125,nan,17166.1376953125,nan,17166.1376953125,-177.5238903146
17404.5562744141,-76.2963167214,17404.5562744141,nan,17404.5562744141,nan,17404.5562744141,-178.2392975114
17642.9748535156,-77.1389270385,17642.9748535156,nan,17642.9748535156,nan,17642.9748535156,-178.9384567983
17881.3934326172,-77.9612337748,17881.3934326172,nan,17881.3934326172,nan,17881.3934326172,-179.6185918195
18119.8120117187,-78.7564773915,18119.8120117187,nan,18119.8120117187,nan,18119.8120117187,-180.277091168
18358.2305908203,-79.517312127,18358.2305908203,nan,18358.2305908203,nan,18358.2305908203,-180.9115821823
18596.6491699219,-80.2361370842,18596.6491699219,nan,18596.6491699219,nan,18596.6491699219,-181.5200022351
18835.0677490234,-80.9055812732,18835.0677490234,nan,18835.0677490234,nan,18835.0677490234,-182.1006626426
19073.486328125,-81.5191095796,19073.486328125,nan,19073.486328125,nan,19073.486328125,-182.6523003735
19311.9049072266,-82.0716676137,19311.9049072266,nan,19311.9049072266,nan,19311.9049072266,-183.1741133744
19550.3234863281,-82.5602436065,19550.3234863281,nan,19550.3234863281,nan,19550.3234863281,-183.6657765312
19788.7420654297,-82.9842185333,19788.7420654297,nan,19788.7420654297,nan,19788.7420654297,-184.1274369215
20027.1606445312,-83.3454151893,20027.1606445312,nan,20027.1606445312,nan,20027.1606445312,-184.5596888443
20265.5792236328,-83.6478334873,20265.5792236328,nan,20265.5792236328,nan,20265.5792236328,-184.9635308749
20503.9978027344,-83.8971413119,20503.9978027344,nan,20503.9978027344,nan,20503.9978027344,-185.3403086256
20742.4163818359,-84.1000428950,20742.4163818359,nan,20742.4163818359,nan,20742.4163818359,-185.6916478088
20980.8349609375,-84.2636528645,20980.8349609375,nan,20980.8349609375,nan,20980.8349609375,-186.0193825265
21219.2535400391,-84.3949716798,21219.2535400391,nan,21219.2535400391,nan,21219.2535400391,-186.3254834711
21457.6721191406,-84.500509529,21457.6721191406,nan,21457.6721191406,nan,21457.6721191406,-186.6119900440
21696.0906982422,-84.5860621483,21696.0906982422,nan,21696.0906982422,nan,21696.0906982422,-186.8809494415
21934.5092773437,-84.6566144037,21934.5092773437,nan,21934.5092773437,nan,21934.5092773437,-187.1343646975
22172.9278564453,-84.7163364665,22172.9278564453,nan,22172.9278564453,nan,22172.9278564453,-187.3741526606
22411.3464355469,-84.7686381472,22411.3464355469,nan,22411.3464355469,nan,22411.3464355469,-187.6021120147
22649.7650146484,-84.8162535811,22649.7650146484,nan,22649.7650146484,nan,22649.7650146484,-187.8199007894
22888.18359375,-84.8613366372,22888.18359375,nan,22888.18359375,nan,22888.18359375,-188.0290223609
23126.6021728516,-84.9055547416,23126.6021728516,nan,23126.6021728516,nan,23126.6021728516,-188.2308186875
23365.0207519531,-84.9501743896,23365.0207519531,nan,23365.0207519531,nan,23365.0207519531,-188.4264694403
23603.4393310547,-84.9961354080,23603.4393310547,nan,23603.4393310547,nan,23603.4393310547,-188.6169957141
23841.8579101562,-85.0441133786,23841.8579101562,nan,23841.8579101562,nan,23841.8579101562,-188.8032671181
24080.2764892578,-85.0945709312,24080.2764892578,nan,24080.2764892578,nan,24080.2764892578,-188.9860111979
24318.6950683594,-85.1477992351,24318.6950683594,nan,24318.6950683594,nan,24318.6950683594,-189.1658243154
24557.1136474609,-85.2039512194,24557.1136474609,nan,24557.1136474609,nan,24557.1136474609,-189.3431832892
24795.5322265625,-85.2630680267,24795.5322265625,nan,24795.5322265625,nan,24795.5322265625,-189.5184572578
